review_body,star_rating
If there were more than 5 stars I'd give them freely. This place is a true gem - so good for one's soul  body and mind. The owners  the team  the location come together to create a unique and incredibly comfortable experience. Cannot wait to plan my next stay. Thank you Phuket Cleanse,5
Thank you so much to the whole Phuket cleanse team! What a fabulous community you have built around a lovely facility in Phuket. We really enjoyed all the activities  with so many options for interesting and varied physical  spiritual  and emotional activity. All of your team of instructors and staff were amazing and knowledgeable  but most of all we were made to feel very welcome and included in the community. We also enjoyed all the other guests who were of like mind and are also integral to that community at PC. The food  of course  is worth special mention  absolutely first class  delicious  healthy  and clean food. We hope to recreate that as best we can in Scotland. We are spending the weekend trying to see how we can best incorporate some of the activity and classes into our normal busy lives and hope to reach out to others in Scotland that can help with that too. A much-needed cleanse. Thank you again  keep up the good work  and very much hope to see you next year! Murray,5
I was in Phuket Cleanse for 3 weeks and was surprised with the uniqueness of this place. Haven't found any retreats in Thailand which have a bit of everything and focus on one's mental and physical wellbeing. They have classes ranging from fitness to breathwork to skincare - really something for everyone. The owners  Mel and Stanton have put their heart and souls into the place and take feedback on board! The cleanse is amazing but needs to do some reorganization with management to run things more smoothly and professionally. Staying for 3 weeks it can get lonely with the different waves of people coming in and leaving but I managed to get a lot of support from the staff and especially Megan Monk  who was my wellness and lifestyle coach. She really helped me find my place in PC (Phuket Cleanse) and in life. I'm super grateful for my time there and the coaching I received to help continue my healing and my journey of life! I would recommend this retreat to anyone looking for a holistic approach to well-being (both mental and physical) and for anyone who needs a little push and a friend in life  to reach out to Megan Monk :),3
"Translation:""It’s difficult to find the words to describe the incredible experience I had at Phuket Cleanse. I was fortunate to be able to spend 14 days and nights but only wish I could have stayed more. Phuket Cleanse is the incredible experience it describes…an all-inclusive (and I mean everything) mind  body  soul and physical experience. I flew from Toronto  Canada through Hong Kong and landed in Phuket to a warm welcome by transportation to take me to the resort. It was incredibly easy and safe for this solo traveller who hadn’t travelled alone for many years. Upon arrival  I was given a full orientation and tour followed by an induction session. The induction is meant to discuss your goals and reasons for attending a place like Phuket Cleanse. Being that you want to make physical changes  lose weight  get stronger  perhaps you are looking for a journey of mindfulness  meditation  trauma release…or like me  you are looking for a full emotional and physical detox and reset - to go back home better than when you came…then this place is definitely for you!|The rooms are all very unique and very beautiful with all the amenities you could ever need. The laundry program is incredible.- being that you are changing clothes throughout the day to engage in all of the activities - the clothes are then washed  sun dried  ironed and beautifully returned each and everyday. I stayed in Haley house and even had access to a private pool. |I woke up early each day to participate in the morning hike - the best way to get the day started. There are over 15 classes scheduled throughout the day. You can pick and choose to attend any workout class or workshop you desire. |I consider myself to be a bit of a bio hacker and this had all of the tools that helped support longevity  mindfulness and weight loss strategies. They offer full beautiful vegetarian and pescatarian meals as well as de-tox days to support your goals should you choose to participate. I really enjoyed the ice bath after hard workouts and even participated in understanding thermogenesis and the Tibetan breathing techniques that make staying in the ice bath for extended periods so easy. I also enjoyed the red-light therapy  magnesium float  saunas and steam rooms. |With all of the this   the absolute best part of Phuket Cleanse is the people. |Stanton and Mel welcome you voraciously into their own home and you feel Ike part of their family the entire time you are there. Mel runs thought provoking sessions that provide critical work to support trauma release and healing through breathwork and evidence based practice. All of the yoga instructors  HIIT  strength and conditioning etc - Adam  Carlos  Oleg  Jenny  Maria  Gareth  Aniko and many more- all incredible  all helpful and all focused on being supportive and focuses on supporting your goals. I thoroughly enjoyed learning about Muay Thai and the private lessons by Mung and Pom will such amazing workouts and fun! Oh and I must mention the 3 massages included per week!!!! Game changer!!|I strongly encourage anyone considering a health and wellness retreat to just get over to Phuket Cleanse. The value for what you get is just outstanding - but the memories you will make will last a lifetime. So many guests there are repeat guests - and I will definitely be back year over year!!! It truly is a magical place!!""",5
English:A life-changing and magical experience at Phuket CleanseMarch 2024It is difficult to find the words to describe the incredible experience I had at Phuket Cleanse. I was fortunate to be able to spend 14 days and nights but I only wish I could have stayed longer. Phuket Cleanse is the incredible experience it is described to be. an overall experience (and I mean everything) of the mind  body  soul  and physical. I flew from Toronto  Canada through Hong Kong and landed in Phuket to a warm welcome by a transport to take me to the resort. It was incredibly easy and safe for this solo traveler who had not traveled alone in many years. Upon arrival  I received a comprehensive orientation and tour followed by an induction session. The induction is meant to discuss your goals and reasons for attending a place like Phuket Cleanse. Whether you are looking to make physical changes  lose weight  get stronger  perhaps you are seeking a mindfulness journey  meditation  trauma release. or like me  you are seeking a complete emotional and physical detox and reset - to go home in better shape than when you came. then this place is definitely for you!The rooms are all very unique and beautiful with all the amenities you could need. The laundry program is amazing - as you change clothes throughout the day to participate in all activities - the clothes are then washed  sun-dried  ironed  and beautifully returned each day. I stayed in the Haley house and even had access to a private pool.I woke up early every day to join the morning hike - the best way to start the day. There are over 15 scheduled classes throughout the day. You can choose to attend any workout class or workshop you desire.I consider myself a bit of a biohacker and this had all the tools that helped support longevity  mindfulness  and weight loss strategies. They offer beautiful vegetarian and pescatarian meals as well as detox days to support your goals if you choose to participate. I really enjoyed the ice bath after intense workouts and even participated in understanding thermogenesis and Tibetan breathing techniques that make it so easy to stay in the ice bath for extended periods. I also enjoyed red light therapy  magnesium float  saunas  and steam rooms.With all this  the absolute best part of Phuket Cleanse is the people.Stanton and Mel welcome you enthusiastically into their own home and you feel like part of their family the whole time you are there. Mel hosts challenging sessions that provide critical work to support trauma release and healing through breathwork and evidence-based practice. All the yoga  HIIT  strength and conditioning instructors  etc. - Adam  Carlos  Oleg  Jenny  Maria  Gareth  Aniko  and many others - all amazing  all helpful  and all focused on supporting and guiding your goals. I greatly enjoyed learning Muay Thai and the private lessons from Mung and Pom were amazing and fun workouts! Oh and I must mention the 3 included massages per week!!!! Game-changer!!I highly encourage anyone considering a health and wellness retreat to go to Phuket Cleanse. The value of what you get is simply outstanding - but the memories you will create will last a lifetime. Many clients are repeat customers - and I will definitely be coming back year after year!!! It truly is a magical place!!,5
I don’t have enough superlatives for my review. Firstly I went because I needed a break and reset and couldn’t have found a happier  safer place full of the most authentic and kind group of people both as guests and employees. |It’s a truly unique place. It may not be the flashiest of accommodation  and if you want that then go to a modern Stay Well. But this place had so so much heart which is way more important. |The food is divine and so healthy  and the communal meals are a lovely touch as really brought you all together. Also as someone who liked quiet time  if I wanted to eat quietly on own  there was no issue at all. Everyone was made to feel comfortable. |The classes and schedules were fantastic and catered for everyone both emotionally and physically. Location is great for beaches and there are daily beach visit options as well as the more vigorous choices. |I was surrounded by people who were returning guests  some even 5 times so that speaks volumes. |Stanton  Mel  Adam  Alecia  Tara  Tor and Dariush are just the best humans ever and thank you all for your wonderful and true kindness. Xxx ps. So yes you should choose this place!,5
Phuket Cleanse feels like home but better. This home allows you to take care of your body and mind  while everything else is taken care of. The rooms are comfortable  the food is scrumptious and the surroundings are dreamy. No better place to take care of yourself. No better owners to be welcomed by. Simply no better place for a rejuvenating holiday.,5
Phuket Cleanse feels like home but better. This home allows you to take care of your body and mind  while everything else is taken care of. The rooms are comfortable  the food is scrumptious and the surroundings are dreamy. No better place to take care of yourself. No better owners to be welcomed by. Simply no better place for a rejuvenating holiday.,5
The most magical  grounding  and fulfilling place on earth I have been to Phuket cleanse twice  first time I went on my own after leaving a job and just needed a reset. It was the perfect experience for me as I was surrounded by like minded solo travellers who wanted to reconnect with themselves by healing their mind body and soul. I just came back from my second trip to Phuket Cleanse and this time  I went with 4 of my best girlfriends for my bachelorette party 🥳 Now before you roll your eyes  it was the perfect experience I didn’t know I needed. From sun up to sun down we filled our day with all inclusive activities like sunrise hike  the most magical hot yoga  Muay Thai  ice bath  infrared sauna  HIIT class  breath work and meditation  daily massages  and the most delicious vegetarian / pescatarian dishes that taste like they were crafted with the utmost care. We had the most fun dancing to a curated silent disco and took shots of coconut water and kombucha. But most importantly we felt WELL. The facilities and grounds are simultaneously lush and luxe but very reasonably priced. But the best part is the people. From the staff to the other guests  everyone at Phuket cleanse went above and beyond to ensure we had the best possible experience. Go to Phuket cleanse if you want to feel truly well and cared for. It’s the reset you didn’t know you needed.,5
This place is amazing. Upon my arrival  I had a very helpful discussion about my intentions. Together  we created a customized program from the numerous available options. I came here for weight loss and mental clarity. Not only did I achieve my goals  but I also learned a new way of eating and breathwork to manage my stress. I was also supported by new friends with different objectives. I pushed myself with ice baths and beach walks  and indulged in a therapeutic Thai massage in my room. Every one of my needs and desires was taken care of. I wanted to extend my stay  but the place is fully booked. With the food preparation and menus I learned here  I will continue my program until my next visit. I cannot thank Stanton and his hardworking team enough!,5
A very rare health center that combines physical  mental  and spiritual cultivation  with all-day fitness classes  meditation  and various inspiring workshops. My husband and I both love it there  he almost loses one kilogram a day.The daily meals are also very delicious  mostly vegetarian  with some seafood and eggs  and the professional chefs can help you make special dishes almost anytime.The staff are all very friendly  and you can also meet friends from all over the world.An excellent travel experience  we will definitely come back.,5
Phuket Cleanse is the most amazing retreat I’ve ever been to. I discovered new parts of myself  let go of things I’ve been holding onto for years  and found a new sense of contentment and self-love. It’s all about the mind work  which they offer in abundance. Greg’s breathwork felt like such a deep release  and I definitely gained a better understanding of myself/certain habits. He really reads people and knows that each person needs.Best food I’ve ever had in a retreat  super cool people  Stanton is a legend and I just love the place SO much!!! I know I’m not alone thinking this  everyone I meet and talk to there is also loving it  and feeling so great about themselves. Can’t wait to come back already. Thank you SO much PC for changing my life in all the best ways ❤️,5
I have come here 4 times and hopefully more often! I love the community  the times  the food  the education  and the entertainment!! At Phuket Cleanse  there is something for everyone and no day is the same. Everyone can customize their schedule according to their needs and thus experience each day in a new way. The food is exceptional - diverse  healthy  and flavorful. There is competition and energy that unites people with similar mindsets - I have met a lot of good people here. We have created friendships  laughed  cried  and experienced unforgettable moments. Love Phuket Cleanse - Thank you for everything x,
Definitely recommended for wellness retreat (& fat loss program). Daily physical and emotional activities available  lodging includes laundry service and food! Food were great & is the highlight of this trip (juice cleanse available on weekend). Airport transfer can be arranged at THB 1k. Instructors and hosts were great and friendly  will be back whenever I needed a place to recharge!,5
This Wellness Retreat was unbelievable in every way! The staff  the food  the classes. All of it blew me away! If you need a total body reset or if you just need to get away and relax this is your place! Beyond amazing!,5
Phuket Cleanse was recommended to me by friends who have been several times and I was keen to spend Christmas there to end my year. I stayed for 8 nights and really felt relaxed by the end of my second day! I wish I had booked for longer and am planning a 2 week stay at the end of the year! There are so many sessions to participate in with lots of choices. The PC team are great with so much experience and very easy to chat to and get advice from. It was lovely to meet so many people (both guests and the PC team) from Asia  Europe  Africa and the Americas each with their own story. If you’re looking for a physical  emotional or mental reset at a wonderful location with great activities  great food and great company try Phuket Cleanse! I highly recommend it.,5
Best retreat ever,5
PC is the ultimate cleansing trip everyone needs! Not even sure where to begin  the experience felt like a magical and miraculous journey. It was so fun  delicious  invigorating  and healing! Our group bonded so well with each other  can't wait to come back already! Thank you for existing <3,5
I wanted to give a heartfelt thank you to you all for helping me during my time at PC. I came out of the retreat with a lot of self reinforcements  epiphanies and realisation/growth. For me  it was quite nerve wrecking to travel alone  but honestly with all of you being there  it made it such a comforting journey. It felt like a home away from home. The program is agenda packed and I was sure to be occupied with a lot of sessions that I wanted to attend  such a breathe work  ice baths  Muay Thai etc. Also  the concierge service is second to none! I’ll be back at some point! Thank you so much all!,5
To put simply: The best stay I’ve had in a long time and everything we could have wanted from a health retreat. We’ve just finished a 7-night stay in June ‘23 and I’d absolutely recommend PC to anyone. The instructors were so knowledgeable  the rooms were fantastic  the food was incredible and the programme of exercise classes and activities were very well put together. Mel  Stanton and the entire team have created a fantastic experience and a great place to achieve any health goal you may have - We’re absolutely coming back again!,5
100% recommended! I visited Phuket Cleanse for 5 days in June 2023 (not enough time!)  and it was life changing. There was a variety of classes and activities to participate in daily (yoga  muay thai  cooking  breathwork  hikes  etc)  and they were all hosted by industry leaders. I felt stronger and more energized after every class. The staff were so welcoming  accommodating and friendly. Stanton and Mel are clearly so passionate about what they do  and this translates into the whole experience. The food was incredible  delicious and healthy (how?!). They even have options for juice cleanses  which I opted into for one day (it was equally delicious and healthy). I especially loved the community vibe of coming together and eating with all the guests; as a result  I met so many interesting people from all walks of life. There's also a spa house onsite where there are compression pants to stimulate circulation in your legs  a red-light therapy room  and a mineral bath. I can't forget to mention having free massages in the comfort of my own room was something I benefited from as well! The retreat is well-located  close to a little Phuket town full of restaurants  cafes  shops  bars and spas. Phuket Old Town is just a 25-minute uber ride away (inexpensive)  and definitely worth a visit! I'm so happy I got to work on my fitness and wellbeing  at times pushing myself out of my comfort zone  and Phuket Cleanse was the perfect place to do it. I'll definitely be back again. HIGHLY recommended!,5
First visit after 2019  and it was such a great feeling and experience coming back to PC. Great to see some familiar faces which was heart warming and easily picked up from were we left off. Managed to wind down  detoxed  ate healthy  great workouts  valuable learning on gut health  overall wellbeing and most importantly met some fantastic people. PC offers a diversified experience and is a home away from home .see you again in 2024. Love to all and keep up the fabulous work you all are doing Translated to English:First visit after 2019  and it was such a great feeling and experience coming back to PC. Great to see some familiar faces which was heartwarming and easily picked up from where we left off. Managed to wind down  detox  ate healthy  great workouts  valuable learning on gut health  overall wellbeing and most importantly met some fantastic people. PC offers a diversified experience and is a home away from home .see you again in 2024. Love to all and keep up the fabulous work you all are doing,5
Translation:My wife and I visited Phuket Cleanse and will return as soon as we can. In fact 3 of the other guests who attended at the same time as us were there on their 2nd and 3rd visits. That is a testament to Mel and Stanton (the owners) who are incredibly authentic and invested in making your experience exactly what you need it to be. The rest of the staff are also remarkably talented  particularly the coaches and breathwork trainers. The meditation classes were extremely enlightening and enjoyable. I loved the paint bar  quantum jumping  intention setting  ice baths  kundalini meditation  reiki and hot yoga. The Big Buddha hikes were outstanding  it was great to push yourself for a common goal with the other guests. We made fast friends through the communal atmosphere and supportive environment. I learned so much about myself and I gained life-changing tools that I have applied back here at home. The value you receive at Phuket Cleanse is immeasurable! The food and accommodation + various scheduled activities and facilities like the infrared sauna  magnesium float tank  massages  compression recovery aids and steam rooms are genuinely so generous. It is really so cheap for what is on offer. Can’t wait to return at our earliest chance. Loved every moment  what an abundantly magical place! Sending love  gratitude and appreciation to all the staff xoxox Carly and Tresne,5
I love Phuket Cleanse. | I feel so relaxed and comfortable. After a day at PC  I feel like I've been there for over a month. | Where to start? | The atmosphere is extraordinary (good vibes). Stanton  Mel  and Tamara welcome you with all their kindness and empathy. I am also impressed by the human qualities and the profile of the clients. | The daily activities are of great quality. From morning walks (6 am)  yoga  more or less intense sports activities to meditation workshops - you will feel grown in a relaxed environment and without pressure. | Add to all this the few massages included in your stay. | You will come back home  refreshed  with a smile on your face  ready to share your good energy with your loved ones. Thank you Mel  Stanton  Tamara  and Jenny for creating such a place. ||,5
I often travel around the world  but this time is a life-changing and very memorable experience. || Going to Phuket Cleanse was a birthday gift to myself. Everything was so perfect! || Mel and Stanton are always so warm and thoughtful. On the first day at the cleanse  I had a profound one-on-one conversation with Mel. She recommended that I learn Muay Thai and yoga  which quickly helped my shy personality integrate into communal living. There is laundry service every day  massages three times a week  highly recommended Sunny! Every week  you will have a comprehensive schedule where you can participate in a variety of activities according to your own situation  such as yoga  Muay Thai  hiking  painting  ice bathing  meditation  and more. The breakfast  lunch  and dinner are nutritious and delicious! Many guests are repeat customers  coming back many times. I am very grateful to everyone for giving me such an unforgettable journey! I will strive to come back every year.,5
Phuket Cleanse: where to start? I am still trying to elaborate on the perfection that was this experience. It changed my life for the better in so many ways. I found a strength within me that had been forgotten for years. ||From the warm reception that makes you feel like part of a big family  the place as a whole (rooms  facilities)  and a program truly designed for you to reset from the daily hustle and bustle. And the best part: you can choose how much you want to dedicate yourself and take the classes. There is no pressure at all.||The food deserves a chapter of its own: undoubtedly  the healthiest food I have ever had in my life. During the week  I opted for a predominantly plant-based diet and on the weekend I did the juice and soup detox protocol. Words cannot explain how much the detox made me feel lighter  less bloated  cleared my brain fog  and gave me a lot of energy. I would wake up at 5 in the morning ready for hikes! This had never happened before in my 35 years of life. ||Every detail conveys the care and dedication of the wonderful team: Mel  Stanton  Michael  Darius  Aoife  Jenny  Adam  Emily  Julia  and many other amazing people who masterfully lead the operation  in addition to the other guests. I can say that I made friends for a lifetime!||My intention was to address years of burnout from the corporate world and the challenges of my immigration process from Brazil to Canada. Only those who live far from their family  far from their culture  know what it's like. I came out of this experience with the certainty of my inner strength and knowing that I now have a refuge to return to whenever I need. ||Thank you very much  Phuket Cleanse  for everything!,5
Nice retreat with fully packed schedule of fun & beneficial activities for mind & body. Super hospitable staff and amazing food!! Strong sense of community with fellow guests,5
Enjoyed the same day laundry service & in room massages. Tasty & nutritious dishes  the detox ice cream such a treat. Lost 3kg  gained new friends  ice bath  aerial yoga & soundscape my highlights. Friendly welcoming team of professionals caring & supporting and lots of fun.,5
We spent 4 nights in this exceptional place in Phuket. The welcome and staff were very friendly  under the leadership of the dynamic American owner Stanton. The rooms are well-equipped  the daily free laundry service is very pleasant  and the meals are often delicious  vegetarian and low in carbohydrates. The center offers many sports and relaxation activities. The use of a WhatsApp group to disseminate daily information may seem practical for some  but we preferred to interrupt it for the sake of serenity. The presence of professional dietary advice or follow-up would have been useful to us. Having to leave the center earlier for personal reasons  Stanton offered us to come back for the 3 lost nights free of charge  and the few minor technical problems were taken seriously and fixed.,4
Happiness in its purest form is Phuket Cleanse.To sum up the Phuket Cleanse team in one word: amazing. From the moment you arrive until you leave  you are surrounded by people who smile  are there to support you  listen to you  and help you in any way they can.The activities and workshops. There is so much to do. From Muay Thai (I absolutely love those sessions)  to early morning hikes at 6 am  hot yoga  swimming  breathing classes  and strength sessions. There is something for everyone. The flexibility allows you to choose how much you want to do  which is great for those who prefer to sit back and relax.The food. I never thought I would survive on a vegan diet (now there are fish options). But the food is fresh  colorful with all the vegetables  and tasty! Every meal is unique  well selected  and an absolute delight.I have been visiting since 2017  and it is definitely a place I will continue to return to. If you are looking to feel better  happier  more at peace  and in tune with yourself  book your spot. You won't regret it.Stanton and Melanie  thank you. I really don't smile as much as when I am at Phuket Cleanse. I feel alive  energetic  and motivated when I am there and I really can't thank you enough for being genuine  attentive  and fun. To Thor  Tamara  Dani  Zora  Jenny  Mukesh  and EVERYONE else who make PC what it is  a million thanks!,5
We spent 4 nights in this exceptional place in Phuket. The welcome and staff were very friendly  under the leadership of the dynamic American owner Stanton. || The rooms are well-equipped  the daily free laundry service is very pleasant  and the meals are often delicious  vegetarian and low in carbohydrates. || The center offers many sports and relaxation activities. The use of a WhatsApp group to disseminate daily information may seem practical for some  but we preferred to interrupt it for the sake of serenity. || The presence of professional dietary advice or follow-up would have been useful to us. || Having to leave the center earlier for personal reasons  Stanton offered us to come back for the 3 lost nights free of charge  and the few minor technical problems were taken seriously and fixed.,4
A magical place. The perfect place for everyone who wants to find themselves and achieve their mental and physical goals. I arrived with no expectations  I only had my expectations of myself. Break out of my head and find my heart. Also get back in shape. The tools are made available to you through various exercises  be it sports such as yoga  muay thai  endurance and strength or mental exercises such as breathwork  meditation  hypnosis. Thanks for the wonderful frames set by a sensational team - thanks to Stanton  Melanie  Melanie and Michel  Ksenia  Tamara  Adam  Magda  Zora  Oleg  Mirka  Meow  Tor  Michael  the cleaners  the cooks  the driver - sorry if I forgot someone  thanks to everyone that I was able to find myself through you and slowed down. I will come again next year. I am really looking forward to meeting you. Thanks for the positive outburst from myself. Last but not least  the surroundings  the rooms  the location and the food were a 10 out of 10. Thanks!,5
This place is a breath of fresh air  if you’re considering coming here then JUST DO IT. The food is amazing  classes are incredible  the people are so friendly & overall this made my trip to Thailand super special. I am grateful I got to visit this gem tucked away in Phuket  enjoy!! I’ll be back soon,5
PhuketCleanse has been my retreat for years to recharge my batteries. Stanton and Melanie offer the perfect mix of wellness  clean food  coaching  sports  and excursions for me. The on-site team is as diverse as the guests  which in turn makes it so familiar and unique. There is something for everyone  whether you enjoy being in a group or simply want to be by yourself. Even for late risers who didn't make it to the fantastic Buddha Hikes at sunrise  the creative team in the kitchen conjures up a late breakfast. No pressure  just relaxed and with a smile - or a joke from Stanton.Upon returning home  I am always asked how refreshed I look #PhuketCleanseGlow ;) Ben and I have already booked our flight for our next trip in October and are looking forward to it. Thanks to the entire PhuketCleanse team for our unforgettable first vacation together after the Corona lockdowns! Natalie & Ben,
No place better to stay than here,5
Where to start with the fantastic Phuket Cleanse.! From the personalized WhatsApp group with key members of staff before you arrive and during your trip (which allows you to book things/ask questions/get help when you lock yourself out of your room  etc.) through to the packed daily schedule and amazing food for every single meal  I cannot recommend this place highly enough.I was very nervous about coming  but every single member of staff took the time to make me feel welcome  get to know me  and understand my goals  allowing me to make the most of my week's stay. I went all in and tried everything - from activities I had done before (such as long hikes and strength and conditioning classes) through to things I never knew existed  from breathwork to ice baths. There is also Muay Thai boxing (both group and one-on-one sessions included)  which I hadn't tried before but just couldn't get enough of.What's clear is that Stanton and Mel are passionate about wellness and also ensuring a varied itinerary that brings you the best and latest thinking about all aspects of wellness. For maximum impact  they fill Phuket Cleanse with amazing and passionate instructors and staff who bring the full experience to life and have allowed me to walk away with life skills that will support me and ensure I continue to grow even when I am back at home.I can't write a review without mentioning the daily laundry and the included massages - these really take the place to another level! My personal favorite aspect was also that you could walk into the kitchen and request smoothies or a protein shake or even a fresh coconut - what a treat. There are also cooking lessons included.,5
Amazing place everWas there 3 years agoHad lovely time :),5
5 stars are not enough as I would rate this as trillion stars. So grateful to have the opportunity to visit Phuket Cleanse that is a wellness disneyland  as my first solo trip! Melanie and Stanton are lovely hosts and the remaining staff is also super nice.Mel and Stanton really helped me to push myself and I did a juice fast for a week - first time ever in my life! Their knowledge is beyond limits and they make you learn some amazing things regarding breathwork  fasting and detoxification  meditation  supplements etc that you can take back home. Everyday is packed with wonderful activities matching your fitness goals. They also have some great local practitioners so bring some extra money for private sessions as you will definitely want 1:1 sessions with some. Oh and did I mention the incredible daily laundry service? Clothes get picked up in the morning and you get them back same evening  nicely pressed and folded. Super clean accommodation with great facilities as well. You also get 3 complementary massages every week for relaxation after a tiring day.I will always remember the workout on the beach  rainy big buddha hike  rainy walk around Naiharn lake  daily ice-baths  super healthy and tasty food  my first ever black rock mountain hike  brutal but amazing deep stretch hot yoga and the list goes on and on. Life is short so do yourself “THE” favor and visit Phuket Cleanse now!!!,5
Lovely place  amazing food  great services and beautiful people.,4
I’ve just had my second visit to Phuket Cleanse. If you’re thinking about booking a health holiday here  just do it. My fellow cleansers included people on their fourth and fifth visits. Why do people keep coming back? - An accepting  warm  environment. The beautiful hosts and team are welcoming and non judgemental. - A diverse  communal group of fellow cleansers. All shapes and sizes. All fitness levels. All inspiring individuals on their own health journeys from around the globe. This isn’t the first pick place for Instagrammer types  although they’d be welcomed too - the vibe is ‘down to earth’ and collective. - The food! Lordy  the food. An abundance of deliciousness full of goodness. - An incredible array of scheduled activities. All inclusive - morning hikes  beach Tai Chi  1on1 Thai boxing  fabulous fitness and swimming classes  meditation  yoga  massages  limitless infra-red sauna/ice bath sessions  and much more. With world class instructors. Or just relax beside the pool with a book. - Activities cater for all goals. I went primarily for nurturing and nutrients  and really enjoyed the wide variety of food with two helpings most lunch and dinners (I also did a juice cleanse for 1.5 days). I exercised like a demon as the activities were all fun. Despite not aiming for weight loss and eating my heart out for most of the week  I lost kilos of fat in 7 days and gained a little muscle. A lovely surprise. My only regret is that I didn’t book for longer. I’ll be back for a third round. Thanks  Mel and Stanton.,5
What a little hidden gem this place is!Wow  where do I begin?What a refreshing and rejuvenating one week I spent here! Like all the stress of the past 2 covid years is gone!They organize everything for you you don’t even have to plan anything  the group fitness classes  the ice baths and sauna  the yoga  meditation  tai chi  the meals  the hikes  the cooking classes  the island visits! What a package! You can even get 1-1 PT lessons (for extra charge) if you wanted to. There’s even therapy  hypnosis  energy healing and other interesting options for 1-1 with amazing therapists (for extra charge otherwise it’s group sessions which are very beneficial). I learned more in one week than I did in my 31 years!I have come out of this one week experience fitter  healthier  more educated about food  fitness and spirituality  rejuvenated  happier  with friends that I will keep for a lifetime!This place is good for you whatever your level of fitness  yoga  nutrition is. They make you feel welcome  they don’t judge you and they take you in like one of their own. There is non of that pretentious new-age “fit” and “yogi” vibe.The energy and vibe of the place is incredible thanks to it being ran by the two incredible founders Mel and Stansted.Every coach whether it’s yoga  HIIT  running  or swimming is some of the most elite in their fields. This place isn’t a joke! But it also accommodates every level.Every day and every class is different.I stayed here end of Feb 2022 and was really worried about covid but they are super careful and accommodating. It’s been a great experience. You don’t even need to leave the retreat unless it’s organized by Phuket Cleanse. They take care of you from A-Z.The warmth and hospitality makes you feel like you’re home from day 1.The quality and hygiene of the place makes you feel like you’re in a 4-5 star resort.The food is an explosion of flavors that makes you think you’re in a Michelin star restaurant. Every meal is better than the one before and is completely different to one another. The creativity of the recipes and ingredients is not only delicious but educational as well.It offers great bang for your buck! I am definitely coming back again this year and recommending this place to all of my friends back home.Thank you Phuket Cleanse  Mel  Stansted  the coaches  the admin staff  the kitchen staff for an incredible life changing experience!,5
Amazing experience! I came here looking for a tribe of likeminded people and in just a few days made friends for life. The food is some of the best I’ve ever had; hikes  workouts and personal training sessions intense and powerful; meditations life changing. Thanks Mel  Tamara  Tor  Jenny and everyone else for making our short stay an unforgettable experience. As almost everyone else we have met  we will be back… soon. 🙏🏻,5
Wow! Life changing experience for me. All in a month. I have chronic pain condition Fybromyalgia and all that comes with that … Years of baffled consultants  medications  reactions to medications. Rock bottom. Mel & her team provided support coaching and a wealth of knowledge simply with ancient plant based diet  various breathwork techniques and valuable emotional detox sessions. I also benefited greatly from ancient vibrational sound therapy using Himalayan Singing Bowls. We are vibration after all! Oh and please give the Ice Bath a chance. Game changer for me and all I witnessed doing it. With this combination I lost 2 dress sizes in my one month stay at Phuket Cleanse. The facilities  the positive vibe  the family feel and the progress you see in yourself and fellow cleansers is phenomenal! Phuket Cleanse has to be on your list of things to experience post pandemic. It’ll reset your mind body and soul. Literally! Make that Phuket Cleanse enquiry…. It’ll change your life. Thanks Mel and all the PC Team for your first class experience. I’ll never ever forget it.,5
It's hard to describe - everything fits!!! The team lives the spirit with every breath and is highly professional. It's like home away from home. Every guest becomes a friend  they look after you  engage with you. But the offering is also unique! The mix of sports  meditation  fun  nutrition makes the place so wonderful. You can easily occupy yourself the whole day - in fact  it's hard to decide with such a huge offering. Hardcore workouts  meditating in silence  all mixed up. It's not possible to put it into words properly. The uncomplicated perfection. I will come back  that's for sure! I have found friends for life there. Many  many heartfelt thanks to all of you for these wonderful three weeks. With love  Andrea,5
It's hard to describe - everything fits!!! Sensational. The team embodies the spirit with every breath. It's like being at home away from home. Every guest becomes a friend  they look after you  engage with you. But the offering is also unique! The mix of sports  meditation  fun  nutrition makes the place so wonderful. You can easily keep yourself busy all day - in fact  it's hard to decide with such a huge offering. Hardcore workouts  meditating in silence  all mixed up. It's not possible to truly put it into words. The uncomplicated perfection. I will come back  that's for sure! I have found friends for life there. Many  many heartfelt thanks to all of you for these wonderful three weeks.,5
